Experiment,Dist,N,M,Replica,Seed,Algo,Params,Time,Obj,Status,Gap,Nodes
pilot_b_tuning,uniform,30,5,4,2238,IG,"d=4,T=0.5,t=5.0s",5.0,165,HEURISTIC_RPD,7.142857142857142,62213
pilot_b_tuning,uniform,30,5,4,2238,IG,"d=6,T=0.1,t=5.0s",5.0,165,HEURISTIC_RPD,7.142857142857142,57875
pilot_b_tuning,uniform,30,5,4,2238,IG,"d=6,T=0.5,t=5.0s",5.0,165,HEURISTIC_RPD,7.142857142857142,56813
pilot_b_tuning,job_correlated,50,4,0,2269,IG,"d=2,T=0.1,t=5.0s",5.0,705,HEURISTIC_RPD,1.8786127167630058,44952
pilot_b_tuning,job_correlated,50,4,0,2269,IG,"d=2,T=0.5,t=5.0s",5.0,713,HEURISTIC_RPD,3.0346820809248554,45716
pilot_b_tuning,job_correlated,50,4,0,2269,IG,"d=4,T=0.1,t=5.0s",5.0,698,HEURISTIC_RPD,0.8670520231213872,46167
pilot_b_tuning,job_correlated,50,4,0,2269,IG,"d=4,T=0.5,t=5.0s",5.0,714,HEURISTIC_RPD,3.1791907514450863,45931
pilot_b_tuning,job_correlated,50,4,0,2269,IG,"d=6,T=0.1,t=5.0s",5.0,698,HEURISTIC_RPD,0.8670520231213872,46243
pilot_b_tuning,job_correlated,50,4,0,2269,IG,"d=6,T=0.5,t=5.0s",5.0,715,HEURISTIC_RPD,3.3236994219653178,44121
pilot_b_tuning,job_correlated,50,4,1,2270,IG,"d=2,T=0.1,t=5.0s",5.0,727,HEURISTIC_RPD,2.6836158192090394,44638
pilot_b_tuning,job_correlated,50,4,1,2270,IG,"d=2,T=0.5,t=5.0s",5.0,730,HEURISTIC_RPD,3.1073446327683616,45246
pilot_b_tuning,job_correlated,50,4,1,2270,IG,"d=4,T=0.1,t=5.0s",5.0,716,HEURISTIC_RPD,1.1299435028248588,46166
pilot_b_tuning,job_correlated,50,4,1,2270,IG,"d=4,T=0.5,t=5.0s",5.0,732,HEURISTIC_RPD,3.389830508474576,46064
pilot_b_tuning,job_correlated,50,4,1,2270,IG,"d=6,T=0.1,t=5.0s",5.0,719,HEURISTIC_RPD,1.5536723163841808,45375
pilot_b_tuning,job_correlated,50,4,1,2270,IG,"d=6,T=0.5,t=5.0s",5.0,734,HEURISTIC_RPD,3.672316384180791,44047
pilot_b_tuning,job_correlated,50,4,2,2271,IG,"d=2,T=0.1,t=5.0s",5.0,588,HEURISTIC_RPD,2.9772329246935203,46079
pilot_b_tuning,job_correlated,50,4,2,2271,IG,"d=2,T=0.5,t=5.0s",5.0,596,HEURISTIC_RPD,4.378283712784588,45184
pilot_b_tuning,job_correlated,50,4,2,2271,IG,"d=4,T=0.1,t=5.0s",5.0,583,HEURISTIC_RPD,2.1015761821366024,45218
pilot_b_tuning,job_correlated,50,4,2,2271,IG,"d=4,T=0.5,t=5.0s",5.0,588,HEURISTIC_RPD,2.9772329246935203,45820
pilot_b_tuning,job_correlated,50,4,2,2271,IG,"d=6,T=0.1,t=5.0s",5.0,579,HEURISTIC_RPD,1.4010507880910683,45120
pilot_b_tuning,job_correlated,50,4,2,2271,IG,"d=6,T=0.5,t=5.0s",5.0,592,HEURISTIC_RPD,3.677758318739054,44859
pilot_b_tuning,job_correlated,50,4,3,2272,IG,"d=2,T=0.1,t=5.0s",5.0,627,HEURISTIC_RPD,5.378151260504202,43355
pilot_b_tuning,job_correlated,50,4,3,2272,IG,"d=2,T=0.5,t=5.0s",5.0,617,HEURISTIC_RPD,3.697478991596639,47041
pilot_b_tuning,job_correlated,50,4,3,2272,IG,"d=4,T=0.1,t=5.0s",5.0,605,HEURISTIC_RPD,1.680672268907563,48599
pilot_b_tuning,job_correlated,50,4,3,2272,IG,"d=4,T=0.5,t=5.0s",5.0,621,HEURISTIC_RPD,4.369747899159663,47426
pilot_b_tuning,job_correlated,50,4,3,2272,IG,"d=6,T=0.1,t=5.0s",5.0,606,HEURISTIC_RPD,1.8487394957983194,48170
pilot_b_tuning,job_correlated,50,4,3,2272,IG,"d=6,T=0.5,t=5.0s",5.0,617,HEURISTIC_RPD,3.697478991596639,46590
pilot_b_tuning,job_correlated,50,4,4,2273,IG,"d=2,T=0.1,t=5.0s",5.0,632,HEURISTIC_RPD,5.68561872909699,47704
pilot_b_tuning,job_correlated,50,4,4,2273,IG,"d=2,T=0.5,t=5.0s",5.0,622,HEURISTIC_RPD,4.013377926421405,47076
pilot_b_tuning,job_correlated,50,4,4,2273,IG,"d=4,T=0.1,t=5.0s",5.0,606,HEURISTIC_RPD,1.3377926421404682,51850
pilot_b_tuning,job_correlated,50,4,4,2273,IG,"d=4,T=0.5,t=5.0s",5.0,621,HEURISTIC_RPD,3.8461538461538463,48370
pilot_b_tuning,job_correlated,50,4,4,2273,IG,"d=6,T=0.1,t=5.0s",5.0,609,HEURISTIC_RPD,1.839464882943144,48906
pilot_b_tuning,job_correlated,50,4,4,2273,IG,"d=6,T=0.5,t=5.0s",5.0,622,HEURISTIC_RPD,4.013377926421405,47896
pilot_b_tuning,uniform,50,4,0,2264,IG,"d=2,T=0.1,t=5.0s",5.0,359,HEURISTIC_RPD,4.664723032069971,46572
pilot_b_tuning,uniform,50,4,0,2264,IG,"d=2,T=0.5,t=5.0s",5.0,349,HEURISTIC_RPD,1.749271137026239,46993
pilot_b_tuning,uniform,50,4,0,2264,IG,"d=4,T=0.1,t=5.0s",5.0,352,HEURISTIC_RPD,2.623906705539359,49859
pilot_b_tuning,uniform,50,4,0,2264,IG,"d=4,T=0.5,t=5.0s",5.0,352,HEURISTIC_RPD,2.623906705539359,46145
pilot_b_tuning,uniform,50,4,0,2264,IG,"d=6,T=0.1,t=5.0s",5.0,352,HEURISTIC_RPD,2.623906705539359,45822
pilot_b_tuning,uniform,50,4,0,2264,IG,"d=6,T=0.5,t=5.0s",5.0,349,HEURISTIC_RPD,1.749271137026239,45691
pilot_b_tuning,uniform,50,4,1,2265,IG,"d=2,T=0.1,t=5.0s",5.0,373,HEURISTIC_RPD,5.965909090909091,46078
pilot_b_tuning,uniform,50,4,1,2265,IG,"d=2,T=0.5,t=5.0s",5.0,364,HEURISTIC_RPD,3.4090909090909087,45357
pilot_b_tuning,uniform,50,4,1,2265,IG,"d=4,T=0.1,t=5.0s",5.0,364,HEURISTIC_RPD,3.4090909090909087,43073
pilot_b_tuning,uniform,50,4,1,2265,IG,"d=4,T=0.5,t=5.0s",5.0,364,HEURISTIC_RPD,3.4090909090909087,43345
pilot_b_tuning,uniform,50,4,1,2265,IG,"d=6,T=0.1,t=5.0s",5.0,364,HEURISTIC_RPD,3.4090909090909087,41744
pilot_b_tuning,uniform,50,4,1,2265,IG,"d=6,T=0.5,t=5.0s",5.0,364,HEURISTIC_RPD,3.4090909090909087,42191
pilot_b_tuning,uniform,50,4,2,2266,IG,"d=2,T=0.1,t=5.0s",5.0,340,HEURISTIC_RPD,3.9755351681957185,45725
pilot_b_tuning,uniform,50,4,2,2266,IG,"d=2,T=0.5,t=5.0s",5.0,335,HEURISTIC_RPD,2.4464831804281344,46942
pilot_b_tuning,uniform,50,4,2,2266,IG,"d=4,T=0.1,t=5.0s",5.0,335,HEURISTIC_RPD,2.4464831804281344,45564
